timestamps,TP9,AF7,AF8,TP10,Right AUX
1606398311.426,-39.062,-40.039,-39.062,-31.738,0.000
1606398311.430,-40.039,-15.137,-35.156,-23.926,0.000
1606398311.434,-30.273,-14.648,-22.461,-20.020,0.000
1606398311.438,-28.809,-27.344,-17.578,-19.531,0.000
1606398311.442,-38.574,-39.062,-26.367,-22.949,0.000
1606398311.446,-43.945,-30.762,-37.598,-31.738,0.000
1606398311.450,-36.133,-29.297,-30.762,-27.832,0.000
1606398311.454,-29.785,-34.668,-35.156,-22.461,0.000
1606398311.458,-22.461,-36.133,-51.270,-20.020,0.000
1606398311.461,-24.902,-37.598,-41.992,-22.949,0.000
1606398311.465,-41.504,-29.785,-26.367,-30.762,0.000
1606398311.469,-44.434,-23.926,-27.832,-32.227,0.000
1606398311.473,-33.691,-25.391,-33.691,-24.414,0.000
1606398311.477,-33.203,-25.879,-40.527,-21.484,0.000
1606398311.481,-45.898,-32.227,-45.898,-32.715,0.000
1606398311.485,-51.270,-54.688,-42.969,-33.691,0.000
1606398311.489,-49.316,-41.992,-40.527,-31.738,0.000
1606398311.493,-39.551,-17.090,-31.250,-33.203,0.000
1606398311.497,-27.344,-33.691,-16.602,-25.391,0.000
1606398311.501,-30.273,-35.645,-13.672,-20.020,0.000
1606398311.504,-43.457,-10.742,-27.832,-31.250,0.000
1606398311.508,-37.598,-5.371,-34.668,-28.320,0.000
1606398311.512,-18.066,-23.926,-43.457,-8.301,0.000
1606398311.516,-20.996,-37.109,-49.316,-17.090,0.000
1606398311.520,-33.691,-26.855,-23.926,-37.109,0.000
1606398311.524,-39.062,-27.832,-10.742,-43.457,0.000
1606398311.528,-39.551,-39.551,-17.578,-37.598,0.000
1606398311.532,-29.785,-34.668,-23.926,-26.855,0.000
1606398311.536,-21.973,-20.020,-23.438,-23.438,0.000
1606398311.540,-26.367,-20.996,-19.043,-21.973,0.000
1606398311.543,-32.715,-30.273,-15.625,-22.461,0.000
1606398311.547,-31.250,-31.250,-34.668,-29.297,0.000
1606398311.551,-27.832,-29.297,-41.992,-29.297,0.000
1606398311.555,-23.438,-42.480,-19.531,-15.137,0.000
1606398311.559,-27.344,-31.738,-10.254,-18.066,0.000
1606398311.563,-39.551,-6.348,-19.043,-33.691,0.000
1606398311.567,-40.039,-13.672,-24.902,-33.691,0.000
1606398311.571,-33.691,-18.066,-31.738,-26.367,0.000
1606398311.575,-30.273,-26.855,-42.969,-19.531,0.000
1606398311.579,-28.809,-29.785,-44.922,-20.020,0.000
1606398311.583,-33.691,-20.508,-46.387,-26.855,0.000
1606398311.586,-35.645,-32.227,-43.945,-27.344,0.000
1606398311.590,-25.879,-42.480,-27.344,-21.484,0.000
1606398311.594,-13.672,-37.109,-16.602,-17.090,0.000
1606398311.598,-17.090,-37.109,-19.531,-24.414,0.000
1606398311.602,-26.367,-31.250,-28.809,-32.715,0.000
1606398311.606,-28.809,-16.602,-29.297,-32.227,0.000
1606398311.610,-23.926,-1.953,-32.227,-23.438,0.000
1606398311.614,-6.836,-9.277,-34.180,-8.789,0.000
1606398311.618,-8.301,-29.785,-33.691,-6.836,0.000
1606398311.622,-27.344,-18.555,-39.551,-14.160,0.000
1606398311.626,-37.598,-11.719,-28.809,-22.949,0.000
1606398311.629,-37.109,-22.461,-20.020,-23.926,0.000
1606398311.633,-32.227,-40.039,-22.949,-15.137,0.000
1606398311.637,-27.832,-37.109,-21.973,-15.137,0.000
1606398311.641,-37.109,-21.973,-29.297,-29.785,0.000
1606398311.645,-50.293,-36.621,-39.551,-30.762,0.000
1606398311.649,-47.363,-53.223,-40.039,-25.391,0.000
1606398311.653,-32.227,-39.062,-47.852,-20.508,0.000
1606398311.657,-11.719,-16.602,-54.199,-8.789,0.000
1606398311.661,-22.949,-23.438,-30.273,-20.020,0.000
1606398311.665,-55.176,-36.621,-13.672,-49.805,0.000
1606398311.668,-59.570,-31.250,-23.438,-54.199,0.000
1606398311.672,-54.199,-24.414,-30.273,-49.805,0.000
1606398311.676,-47.363,-20.020,-21.973,-42.969,0.000
1606398311.680,-52.246,-32.715,-19.043,-43.457,0.000
1606398311.684,-64.453,-37.109,-24.414,-56.152,0.000
1606398311.688,-64.453,-30.762,-26.855,-62.500,0.000
1606398311.692,-58.594,-39.062,-37.109,-56.641,0.000
1606398311.696,-52.734,-38.574,-40.039,-48.340,0.000
1606398311.700,-50.781,-31.738,-39.062,-48.828,0.000
1606398311.704,-51.758,-31.738,-37.598,-53.223,0.000
1606398311.708,-44.922,-36.133,-36.133,-53.711,0.000
1606398311.711,-30.273,-32.715,-31.738,-43.457,0.000
1606398311.715,-19.531,-25.391,-20.996,-29.785,0.000
1606398311.719,-18.555,-22.461,-24.414,-31.738,0.000
1606398311.723,-24.902,-27.344,-29.785,-33.203,0.000
1606398311.727,-27.344,-26.367,-20.996,-26.855,0.000
1606398311.731,-24.902,-24.902,-26.367,-28.320,0.000
1606398311.735,-18.066,-30.273,-38.086,-18.066,0.000
1606398311.739,-20.996,-31.250,-41.504,-15.137,0.000
1606398311.743,-34.180,-31.250,-32.715,-29.785,0.000
1606398311.747,-41.016,-30.762,-28.809,-35.156,0.000
1606398311.751,-34.668,-33.203,-25.879,-26.367,0.000
1606398311.754,-25.879,-30.273,-19.043,-11.719,0.000
1606398311.758,-29.297,-26.367,-27.832,-9.277,0.000
1606398311.762,-39.551,-30.273,-34.180,-12.695,0.000
1606398311.766,-44.434,-36.621,-33.203,-17.090,0.000
1606398311.770,-36.133,-46.387,-29.785,-20.996,0.000
1606398311.774,-23.438,-41.504,-21.973,-14.160,0.000
1606398311.778,-18.555,-27.832,-19.043,-11.719,0.000
1606398311.782,-25.391,-25.391,-31.250,-26.367,0.000
1606398311.786,-32.227,-37.598,-38.086,-31.250,0.000
1606398311.790,-24.414,-32.715,-29.297,-25.391,0.000
1606398311.793,-15.137,-26.855,-31.250,-19.531,0.000
1606398311.797,-16.113,-36.621,-31.250,-11.719,0.000
1606398311.801,-20.020,-37.598,-25.879,-18.555,0.000
1606398311.805,-28.809,-31.738,-26.367,-28.809,0.000
1606398311.809,-30.762,-24.414,-23.926,-26.855,0.000
1606398311.813,-23.926,-32.227,-23.438,-16.113,0.000
1606398311.817,-21.484,-34.180,-20.020,-10.254,0.000
1606398311.821,-27.344,-22.949,-25.391,-23.438,0.000
1606398311.825,-35.156,-28.320,-42.480,-32.715,0.000
1606398311.829,-34.668,-38.086,-43.945,-26.367,0.000
1606398311.833,-23.926,-33.203,-30.273,-14.648,0.000
1606398311.836,-20.020,-25.391,-21.973,-18.066,0.000
1606398311.840,-24.902,-25.879,-22.461,-28.809,0.000
1606398311.844,-30.762,-25.391,-22.461,-31.738,0.000
1606398311.848,-32.227,-24.902,-24.902,-23.926,0.000
1606398311.852,-24.902,-24.902,-36.621,-20.020,0.000
1606398311.856,-22.949,-23.438,-39.551,-18.066,0.000
1606398311.860,-31.738,-27.832,-33.691,-13.184,0.000
1606398311.864,-40.527,-33.203,-40.527,-30.762,0.000
1606398311.868,-43.457,-24.414,-42.480,-36.621,0.000
1606398311.872,-35.645,-31.250,-43.945,-22.461,0.000
1606398311.876,-32.715,-35.156,-39.062,-19.531,0.000
1606398311.879,-40.527,-20.996,-31.738,-36.621,0.000
1606398311.883,-44.922,-20.508,-29.297,-49.805,0.000
1606398311.887,-42.969,-24.902,-35.645,-43.457,0.000
1606398311.891,-33.691,-27.832,-39.551,-34.668,0.000
1606398311.895,-23.926,-31.738,-34.180,-26.367,0.000
1606398311.899,-23.926,-30.762,-41.016,-23.926,0.000
1606398311.903,-34.180,-40.527,-42.480,-28.320,0.000
1606398311.907,-37.109,-35.156,-37.598,-34.668,0.000
1606398311.911,-30.273,-13.672,-34.180,-33.203,0.000
1606398311.915,-22.461,-14.648,-25.879,-20.996,0.000
1606398311.918,-23.926,-20.508,-23.926,-19.043,0.000
1606398311.922,-32.227,-24.414,-23.438,-22.461,0.000
1606398311.926,-33.691,-24.902,-25.391,-22.949,0.000
1606398311.930,-27.344,-20.996,-32.227,-23.438,0.000
1606398311.934,-18.555,-22.461,-31.738,-18.066,0.000
1606398311.938,-17.578,-31.250,-29.785,-20.508,0.000
1606398311.942,-26.855,-35.645,-33.203,-28.320,0.000
1606398311.946,-38.574,-33.691,-36.133,-36.133,0.000
1606398311.950,-39.551,-32.227,-34.180,-33.203,0.000
1606398311.954,-27.832,-20.996,-29.785,-15.625,0.000
1606398311.958,-22.949,-17.578,-22.949,-18.066,0.000
1606398311.961,-33.203,-27.344,-21.484,-28.809,0.000
1606398311.965,-44.922,-31.738,-27.344,-32.227,0.000
1606398311.969,-45.410,-28.809,-31.250,-32.715,0.000
1606398311.973,-40.039,-35.156,-29.785,-30.762,0.000
1606398311.977,-30.762,-41.504,-32.715,-27.344,0.000
1606398311.981,-28.809,-29.785,-37.598,-27.832,0.000
1606398311.985,-40.039,-22.461,-31.250,-29.297,0.000
1606398311.989,-39.062,-20.020,-22.949,-23.438,0.000
1606398311.993,-31.250,-27.832,-25.879,-23.926,0.000
1606398311.997,-27.832,-36.621,-31.738,-21.973,0.000
1606398312.001,-38.574,-40.039,-37.109,-27.832,0.000
1606398312.004,-48.340,-34.668,-31.738,-35.645,0.000
1606398312.008,-40.527,-34.668,-19.043,-30.762,0.000
1606398312.012,-30.273,-39.062,-20.020,-24.902,0.000
1606398312.016,-26.855,-29.297,-26.855,-25.391,0.000
1606398312.020,-31.250,-25.879,-33.203,-30.273,0.000
1606398312.024,-39.062,-24.902,-37.598,-36.133,0.000
1606398312.028,-33.691,-18.555,-29.785,-33.203,0.000
1606398312.032,-22.461,-21.973,-29.297,-21.484,0.000
1606398312.036,-15.625,-23.926,-37.109,-18.066,0.000
1606398312.040,-19.043,-24.902,-41.016,-22.949,0.000
1606398312.043,-28.320,-31.738,-37.109,-30.762,0.000
1606398312.047,-33.691,-30.273,-33.203,-33.203,0.000
1606398312.051,-29.297,-32.227,-37.598,-25.391,0.000
1606398312.055,-26.855,-32.715,-27.344,-19.043,0.000
1606398312.059,-35.156,-20.996,-32.227,-27.344,0.000
1606398312.063,-38.086,-14.160,-42.480,-41.504,0.000
1606398312.067,-37.109,-25.391,-26.855,-38.086,0.000
1606398312.071,-33.691,-27.344,-27.344,-27.832,0.000
1606398312.075,-26.855,-21.484,-36.621,-21.484,0.000
1606398312.079,-31.250,-29.297,-42.480,-22.461,0.000
1606398312.083,-39.551,-39.551,-52.734,-26.855,0.000
1606398312.086,-44.922,-41.016,-44.434,-27.344,0.000
1606398312.090,-37.109,-36.133,-27.344,-20.996,0.000
1606398312.094,-25.879,-27.832,-23.926,-19.043,0.000
1606398312.098,-29.785,-34.668,-31.738,-20.508,0.000
1606398312.102,-36.621,-37.109,-40.527,-20.020,0.000
1606398312.106,-35.156,-24.902,-38.086,-27.344,0.000
1606398312.110,-31.738,-25.879,-33.691,-24.902,0.000
1606398312.114,-25.391,-27.344,-37.598,-11.230,0.000
1606398312.118,-24.902,-20.020,-35.645,-13.672,0.000
1606398312.122,-30.273,-12.695,-30.273,-29.297,0.000
1606398312.126,-35.156,-24.902,-36.133,-36.621,0.000
1606398312.129,-34.180,-38.086,-33.203,-28.320,0.000
1606398312.133,-30.273,-34.180,-26.367,-18.555,0.000
1606398312.137,-30.273,-38.574,-30.762,-18.066,0.000
1606398312.141,-36.133,-38.086,-46.875,-25.391,0.000
1606398312.145,-47.363,-37.109,-47.852,-27.344,0.000
1606398312.149,-48.828,-38.086,-30.273,-23.926,0.000
1606398312.153,-34.180,-23.926,-16.602,-13.184,0.000
1606398312.157,-32.227,-24.414,-14.160,-10.742,0.000
1606398312.161,-39.062,-24.902,-14.160,-19.531,0.000
1606398312.165,-39.551,-16.602,-20.996,-26.855,0.000
1606398312.168,-35.645,-20.020,-33.203,-23.926,0.000
1606398312.172,-29.297,-29.297,-30.762,-18.555,0.000
1606398312.176,-22.461,-31.738,-27.344,-18.555,0.000
1606398312.180,-27.344,-30.762,-40.039,-17.578,0.000
1606398312.184,-36.621,-40.039,-43.457,-23.438,0.000
1606398312.188,-37.598,-42.480,-27.344,-25.391,0.000
1606398312.192,-31.250,-25.879,-18.066,-13.672,0.000
1606398312.196,-24.414,-17.578,-20.020,-8.301,0.000
1606398312.200,-25.391,-23.926,-23.926,-22.949,0.000
1606398312.204,-36.133,-32.227,-30.273,-37.598,0.000
1606398312.208,-39.062,-34.668,-34.668,-38.086,0.000
1606398312.211,-30.273,-38.086,-35.156,-30.273,0.000
1606398312.215,-16.602,-38.086,-40.039,-18.555,0.000
1606398312.219,-19.043,-29.785,-42.480,-19.531,0.000
1606398312.223,-32.227,-26.367,-29.785,-27.832,0.000
1606398312.227,-36.133,-26.367,-23.926,-31.738,0.000
1606398312.231,-33.203,-29.297,-26.855,-24.414,0.000
1606398312.235,-24.902,-35.645,-26.367,-13.184,0.000
1606398312.239,-20.020,-31.738,-23.926,-19.531,0.000
1606398312.243,-20.996,-19.043,-25.391,-24.414,0.000
1606398312.247,-26.855,-23.438,-30.273,-18.555,0.000
1606398312.251,-26.367,-31.738,-32.715,-19.531,0.000
1606398312.254,-20.508,-23.438,-34.180,-17.578,0.000
1606398312.258,-20.508,-16.602,-37.109,-19.043,0.000
1606398312.262,-29.785,-27.344,-36.133,-27.344,0.000
1606398312.266,-44.922,-32.715,-34.180,-28.809,0.000
1606398312.270,-44.434,-27.832,-27.832,-25.391,0.000
1606398312.274,-34.668,-24.414,-20.996,-23.926,0.000
1606398312.278,-39.551,-32.715,-27.832,-32.227,0.000
1606398312.282,-52.246,-39.551,-34.668,-42.480,0.000
1606398312.286,-57.617,-34.668,-35.645,-43.457,0.000
1606398312.290,-54.199,-30.762,-32.715,-40.039,0.000
1606398312.293,-44.434,-34.180,-31.250,-29.785,0.000
1606398312.297,-39.062,-33.203,-37.598,-26.367,0.000
1606398312.301,-39.062,-26.367,-47.852,-28.809,0.000
1606398312.305,-45.410,-30.762,-38.086,-31.250,0.000
1606398312.309,-43.457,-37.598,-25.391,-34.668,0.000
1606398312.313,-35.645,-31.250,-23.438,-24.414,0.000
1606398312.317,-28.320,-26.367,-24.414,-16.602,0.000
1606398312.321,-25.879,-28.320,-30.762,-27.832,0.000
1606398312.325,-37.598,-31.250,-33.691,-38.574,0.000
1606398312.329,-49.316,-26.855,-33.691,-37.598,0.000
1606398312.333,-42.480,-15.625,-35.645,-32.227,0.000
1606398312.336,-33.691,-20.508,-31.738,-24.902,0.000
1606398312.340,-33.691,-38.086,-33.691,-22.461,0.000
1606398312.344,-36.621,-39.062,-39.062,-27.344,0.000
1606398312.348,-25.391,-22.949,-32.715,-23.926,0.000
1606398312.352,-9.766,-19.043,-25.879,-3.418,0.000
1606398312.356,-16.602,-21.484,-18.555,-5.859,0.000
1606398312.360,-34.668,-26.855,-12.207,-31.250,0.000
1606398312.364,-53.711,-33.691,-16.113,-41.992,0.000
1606398312.368,-56.152,-39.551,-24.902,-39.062,0.000
1606398312.372,-39.062,-43.945,-24.414,-30.273,0.000
1606398312.376,-33.203,-37.598,-27.344,-21.484,0.000
1606398312.379,-36.133,-33.203,-38.086,-24.902,0.000
1606398312.383,-45.898,-48.340,-34.668,-32.227,0.000
1606398312.387,-49.805,-53.223,-14.160,-22.461,0.000
1606398312.391,-44.922,-39.062,-10.742,-20.996,0.000
1606398312.395,-40.527,-37.109,-21.973,-19.043,0.000
1606398312.399,-40.039,-36.133,-20.996,-15.625,0.000
1606398312.403,-48.340,-29.785,-16.602,-24.902,0.000
1606398312.407,-54.199,-32.227,-23.926,-35.156,0.000
1606398312.411,-48.828,-41.016,-29.785,-30.273,0.000
1606398312.415,-33.203,-37.598,-27.344,-21.484,0.000
1606398312.418,-27.832,-35.645,-42.480,-22.461,0.000
1606398312.422,-37.109,-43.457,-48.340,-26.367,0.000
1606398312.426,-38.086,-44.922,-28.320,-29.297,0.000
1606398312.430,-36.621,-53.711,-22.461,-25.879,0.000
1606398312.434,-37.109,-41.504,-26.367,-26.855,0.000
1606398312.438,-32.227,-25.879,-22.949,-28.320,0.000
1606398312.442,-37.598,-29.785,-21.973,-35.156,0.000
1606398312.446,-40.527,-28.809,-27.344,-39.062,0.000
1606398312.450,-30.762,-27.832,-29.297,-30.273,0.000
1606398312.454,-24.902,-26.855,-23.926,-27.832,0.000
1606398312.458,-20.508,-22.461,-23.438,-33.691,0.000
1606398312.461,-21.973,-21.973,-35.645,-33.691,0.000
1606398312.465,-30.762,-25.879,-41.504,-25.879,0.000
1606398312.469,-31.250,-31.738,-35.156,-15.625,0.000
1606398312.473,-20.020,-39.551,-31.250,-6.836,0.000
1606398312.477,-13.672,-30.762,-31.738,-3.906,0.000
1606398312.481,-21.973,-11.230,-32.715,-17.090,0.000
1606398312.485,-28.809,-13.672,-26.367,-22.949,0.000
1606398312.489,-26.367,-20.996,-23.926,-18.555,0.000
1606398312.493,-22.461,-28.320,-31.250,-15.137,0.000
1606398312.497,-21.484,-33.203,-32.715,-15.625,0.000
1606398312.501,-28.809,-32.715,-40.039,-26.367,0.000
1606398312.504,-36.133,-35.156,-43.457,-31.738,0.000
1606398312.508,-32.715,-35.156,-36.621,-27.832,0.000
1606398312.512,-21.973,-35.156,-27.344,-19.531,0.000
1606398312.516,-14.160,-33.203,-27.832,-17.090,0.000
1606398312.520,-23.926,-44.922,-31.738,-19.531,0.000
1606398312.524,-38.086,-40.039,-21.973,-23.926,0.000
1606398312.528,-36.621,-25.391,-21.973,-30.273,0.000
1606398312.532,-30.762,-32.715,-32.715,-26.855,0.000
1606398312.536,-31.250,-35.645,-31.738,-19.531,0.000
1606398312.540,-32.715,-36.133,-31.250,-21.484,0.000
1606398312.543,-39.551,-38.086,-36.133,-21.973,0.000
1606398312.547,-42.969,-34.180,-34.668,-19.043,0.000
1606398312.551,-32.715,-28.320,-35.645,-14.160,0.000
1606398312.555,-25.879,-30.273,-38.086,-11.230,0.000
1606398312.559,-22.949,-35.156,-31.250,-12.207,0.000
1606398312.563,-23.926,-38.574,-24.902,-17.090,0.000
1606398312.567,-27.344,-33.691,-27.344,-20.020,0.000
1606398312.571,-23.438,-25.391,-33.691,-14.160,0.000
1606398312.575,-12.695,-27.832,-33.203,-5.371,0.000
1606398312.579,-14.648,-27.344,-35.645,-5.371,0.000
1606398312.583,-19.043,-22.949,-34.180,-7.812,0.000
1606398312.586,-13.672,-23.438,-24.414,-6.836,0.000
1606398312.590,-26.367,-26.855,-20.996,-21.484,0.000
1606398312.594,-37.109,-30.762,-26.367,-39.062,0.000
1606398312.598,-41.016,-35.645,-21.973,-45.410,0.000
1606398312.602,-48.828,-39.062,-28.809,-49.805,0.000
1606398312.606,-54.199,-41.992,-29.297,-50.781,0.000
1606398312.610,-63.965,-51.758,-20.020,-52.734,0.000
1606398312.614,-59.570,-47.852,-20.508,-41.992,0.000
1606398312.618,-58.105,-32.715,-27.832,-52.246,0.000
1606398312.622,-63.965,-41.504,-29.785,-59.082,0.000
1606398312.626,-78.613,-55.176,-20.996,-55.176,0.000
1606398312.629,-80.078,-47.852,-22.461,-56.152,0.000
1606398312.633,-67.871,-39.062,-33.691,-49.805,0.000
1606398312.637,-68.359,-39.551,-27.344,-47.363,0.000
1606398312.641,-73.242,-38.574,-15.625,-46.387,0.000
1606398312.645,-72.266,-38.086,-22.461,-45.410,0.000
1606398312.649,-63.477,-42.480,-32.227,-44.922,0.000
1606398312.653,-53.711,-41.016,-31.738,-40.527,0.000
1606398312.657,-48.828,-38.574,-31.738,-32.227,0.000
1606398312.661,-59.570,-40.527,-36.133,-35.156,0.000
1606398312.665,-66.406,-41.504,-31.738,-43.945,0.000
1606398312.668,-64.941,-41.504,-27.344,-43.945,0.000
1606398312.672,-54.199,-40.039,-29.297,-30.762,0.000
1606398312.676,-40.527,-31.250,-32.715,-23.926,0.000
1606398312.680,-37.109,-31.738,-39.062,-23.438,0.000
1606398312.684,-46.387,-35.645,-36.621,-26.855,0.000
1606398312.688,-49.805,-30.273,-34.668,-27.344,0.000
1606398312.692,-39.551,-27.832,-35.645,-15.137,0.000
1606398312.696,-32.715,-26.855,-33.691,-13.672,0.000
1606398312.700,-36.621,-37.598,-37.598,-20.020,0.000
1606398312.704,-41.016,-35.156,-33.203,-31.250,0.000
1606398312.708,-41.016,-27.344,-32.715,-40.039,0.000
1606398312.711,-28.320,-32.715,-34.180,-23.926,0.000
1606398312.715,-10.254,-27.832,-29.785,-5.859,0.000
1606398312.719,-24.902,-20.020,-22.461,-25.391,0.000
1606398312.723,-53.223,-25.879,-21.973,-51.758,0.000
1606398312.727,-57.617,-36.133,-25.879,-43.945,0.000
1606398312.731,-42.969,-34.180,-27.832,-31.250,0.000
1606398312.735,-36.133,-30.273,-26.855,-25.879,0.000
1606398312.739,-44.434,-31.738,-20.996,-27.832,0.000
1606398312.743,-48.828,-32.715,-20.508,-28.320,0.000
1606398312.747,-49.805,-35.645,-28.320,-31.738,0.000
1606398312.751,-43.945,-36.133,-28.809,-25.391,0.000
1606398312.754,-33.691,-32.715,-30.273,-14.648,0.000
1606398312.758,-29.297,-43.945,-40.039,-15.137,0.000
1606398312.762,-32.227,-53.223,-40.527,-21.484,0.000
1606398312.766,-37.598,-37.598,-39.062,-24.902,0.000
1606398312.770,-37.598,-27.344,-38.086,-25.391,0.000
1606398312.774,-27.344,-22.949,-28.320,-20.996,0.000
1606398312.778,-19.531,-12.695,-21.973,-11.230,0.000
1606398312.782,-29.297,-14.648,-24.902,-14.160,0.000
1606398312.786,-36.621,-23.438,-21.973,-17.090,0.000
1606398312.790,-31.250,-25.391,-22.461,-15.137,0.000
1606398312.793,-29.297,-24.414,-28.809,-13.672,0.000
1606398312.797,-29.785,-25.391,-31.250,-14.160,0.000
1606398312.801,-29.785,-28.320,-27.344,-19.043,0.000
1606398312.805,-34.180,-30.273,-28.320,-20.996,0.000
1606398312.809,-33.203,-32.715,-40.039,-20.996,0.000
1606398312.813,-24.902,-30.762,-43.457,-21.973,0.000
1606398312.817,-23.926,-24.414,-35.156,-24.414,0.000
1606398312.821,-33.203,-24.902,-29.785,-25.391,0.000
1606398312.825,-42.969,-19.043,-28.320,-34.180,0.000
1606398312.829,-47.363,-19.043,-27.832,-34.180,0.000
1606398312.833,-39.062,-23.926,-32.227,-25.391,0.000
1606398312.836,-29.297,-28.320,-34.668,-25.391,0.000
1606398312.840,-31.738,-35.645,-29.297,-26.367,0.000
1606398312.844,-37.109,-33.691,-28.809,-24.902,0.000
1606398312.848,-34.668,-33.203,-29.785,-19.043,0.000
1606398312.852,-30.762,-31.738,-31.250,-13.672,0.000
1606398312.856,-25.879,-18.066,-32.715,-16.602,0.000
1606398312.860,-21.484,-16.113,-37.109,-11.719,0.000
1606398312.864,-31.250,-24.414,-40.527,-13.184,0.000
1606398312.868,-35.156,-27.832,-33.203,-25.391,0.000
1606398312.872,-26.367,-32.715,-22.461,-24.414,0.000
1606398312.876,-20.996,-39.551,-20.508,-13.672,0.000
1606398312.879,-23.926,-40.527,-23.438,-13.184,0.000
1606398312.883,-38.574,-38.086,-28.809,-21.484,0.000
1606398312.887,-42.969,-34.668,-30.273,-22.461,0.000
1606398312.891,-39.551,-33.203,-29.785,-16.602,0.000
1606398312.895,-25.391,-41.992,-33.691,-8.789,0.000
1606398312.899,-13.672,-41.016,-29.785,-9.277,0.000
1606398312.903,-35.645,-31.738,-26.367,-28.809,0.000
1606398312.907,-53.223,-36.133,-28.320,-37.598,0.000
1606398312.911,-50.293,-38.086,-22.461,-33.691,0.000
1606398312.915,-38.086,-31.250,-17.090,-28.809,0.000
1606398312.918,-36.133,-30.273,-22.949,-23.926,0.000
1606398312.922,-38.086,-34.668,-31.738,-26.855,0.000
1606398312.926,-36.133,-32.227,-33.691,-27.832,0.000
1606398312.930,-34.180,-30.273,-29.785,-19.043,0.000
1606398312.934,-26.855,-35.645,-29.785,-15.137,0.000
1606398312.938,-20.996,-35.156,-40.527,-20.508,0.000
1606398312.942,-23.926,-31.738,-39.551,-24.902,0.000
1606398312.946,-30.273,-32.227,-27.344,-30.273,0.000
1606398312.950,-25.391,-26.367,-25.391,-20.996,0.000
1606398312.954,-20.996,-24.414,-30.273,-14.160,0.000
1606398312.958,-23.438,-30.762,-36.133,-21.484,0.000
1606398312.961,-27.832,-31.250,-36.133,-27.344,0.000
1606398312.965,-36.621,-33.203,-33.691,-29.785,0.000
1606398312.969,-35.645,-28.809,-27.832,-21.973,0.000
1606398312.973,-25.391,-25.879,-25.391,-8.789,0.000
1606398312.977,-27.832,-32.227,-30.273,-12.695,0.000
1606398312.981,-38.574,-39.062,-40.039,-28.809,0.000
1606398312.985,-43.457,-43.457,-42.480,-31.738,0.000
1606398312.989,-40.039,-32.227,-37.109,-32.715,0.000
1606398312.993,-34.668,-15.625,-40.527,-37.109,0.000
1606398312.997,-34.180,-21.973,-41.016,-33.203,0.000
